id,x,y,z,r,g,b
1281,205.26,215.49,1,124,111,76
1281,206.91,215.49,1,123,93,66
1281,208.23,215.49,1,118,91,56
1281,208.89,215.49,1,123,90,62
1281,209.22,215.49,1,135,107,71
1281,209.55,215.49,1,135,110,68
1281,209.88,215.49,1,124,96,54
1281,210.21,215.49,1,115,81,44
1281,210.54,215.49,1,107,80,39
1281,211.2,215.49,1,108,76,55
1281,211.53,215.49,1,124,98,68
1281,222.42,215.49,1,164,149,94
1281,222.75,215.49,1,162,144,94
1281,223.08,215.49,1,156,139,83
1281,241.89,215.49,1,140,107,83
1281,242.22,215.49,1,162,133,104
1281,243.54,215.49,1,161,141,95
1281,243.87,215.49,1,154,137,86
1281,244.2,215.49,1,137,121,68
1281,260.04,215.49,1,131,104,66
1281,261.03,215.49,1,141,114,85
1281,265.32,215.49,1,119,81,71
1281,265.65,215.49,1,138,111,84
1281,267.63,215.49,1,123,92,53
1281,268.29,215.49,1,127,89,78
1281,274.23,215.49,1,138,110,74
1281,286.44,215.49,1,136,110,86
1281,286.77,215.49,1,142,117,87
1281,290.07,215.49,1,155,126,87
1281,292.05,215.49,1,145,118,84
1281,292.38,215.49,1,137,112,82
1281,293.7,215.49,1,133,98,56
1281,294.03,215.49,1,138,106,64
1281,294.36,215.49,1,139,107,72
1281,294.69,215.49,1,153,115,91
1281,295.02,215.49,1,168,143,100
1281,297.0,215.49,1,157,131,84
1281,302.28,215.49,1,155,129,80
1281,302.94,215.49,1,164,134,97
1281,305.91,215.49,1,141,114,89
1281,306.24,215.49,1,148,125,95
1281,307.56,215.49,1,142,121,88
1281,307.89,215.49,1,124,101,74
1281,309.54,215.49,1,111,87,60
1281,316.14,215.49,1,106,68,37
1281,318.45,215.49,1,109,72,46
1281,319.11,215.49,1,111,76,43
1281,319.44,215.49,1,112,77,43
1281,319.77,215.49,1,109,74,42
1281,320.1,215.49,1,105,72,43
1281,329.01,215.49,1,99,64,37
1281,329.34,215.49,1,113,78,46
1281,329.67,215.49,1,124,90,50
1281,330.0,215.49,1,134,102,59
1281,330.33,215.49,1,145,115,66
1281,331.32,215.49,1,153,128,73
1281,331.65,215.49,1,148,121,65
1281,331.98,215.49,1,144,117,62
1281,332.97,215.49,1,160,133,97
1281,339.24,215.49,1,141,114,79
1281,339.57,215.49,1,135,107,76
1281,339.9,215.49,1,126,99,72
1281,340.23,215.49,1,126,99,72
1281,340.56,215.49,1,118,90,67
1281,340.89,215.49,1,113,88,72
1281,341.22,215.49,1,98,69,52
1281,344.85,215.49,1,96,69,51
1281,366.63,215.49,1,124,108,83
1281,366.96,215.49,1,100,81,62
1281,367.29,215.49,1,89,67,53
1281,388.08,215.49,1,102,72,42
1281,388.41,215.49,1,103,70,37
1281,388.74,215.49,1,108,75,39
1281,389.07,215.49,1,113,83,42
1281,389.4,215.49,1,114,84,45
1281,389.73,215.49,1,115,87,49
1281,390.06,215.49,1,115,82,45
1281,391.71,215.49,1,110,80,57
1281,393.36,215.49,1,137,112,66
1281,393.69,215.49,1,117,97,49
1281,394.68,215.49,1,93,63,48
1281,395.01,215.49,1,108,77,62
1281,395.34,215.49,1,123,97,78
1281,395.67,215.49,1,132,108,85
1281,396.0,215.49,1,140,118,92
1281,399.3,215.49,1,149,122,75
1281,399.63,215.49,1,148,121,73
1281,399.96,215.49,1,149,123,75
1281,400.29,215.49,1,151,129,85
1281,401.61,215.49,1,127,99,73
1281,401.94,215.49,1,120,87,65
1281,402.27,215.49,1,128,98,74
1281,402.6,215.49,1,144,118,83
1281,402.93,215.49,1,139,114,82
1281,403.26,215.49,1,131,100,77
1281,404.25,215.49,1,129,97,55
1281,404.58,215.49,1,132,99,60
1281,411.18,215.49,1,129,100,61
1281,411.51,215.49,1,140,113,70
1281,413.49,215.49,1,150,129,85
1281,413.82,215.49,1,149,126,83
1281,422.4,215.49,1,144,122,88
1281,425.37,215.49,1,145,122,86
1281,432.96,215.49,1,161,137,94
1281,433.29,215.49,1,154,128,87
1281,435.27,215.49,1,151,126,84
1281,440.22,215.49,1,138,109,66
1281,440.55,215.49,1,142,111,69
1281,449.46,215.49,1,172,151,104
1281,449.79,215.49,1,169,150,104
1281,450.12,215.49,1,157,134,98
1281,450.45,215.49,1,137,110,78
1281,457.71,215.49,1,163,137,98
1281,458.04,215.49,1,142,108,80
1281,459.03,215.49,1,155,126,75
1281,476.52,215.49,1,140,126,101
1281,476.85,215.49,1,123,101,83
1281,477.18,215.49,1,97,70,54
1281,480.48,215.49,1,66,40,21
1281,480.81,215.49,1,96,64,39
1281,481.14,215.49,1,110,75,46
1281,483.45,215.49,1,147,115,68
1281,483.78,215.49,1,154,124,76
1281,484.11,215.49,1,158,131,83
1281,484.44,215.49,1,158,131,81
1281,484.77,215.49,1,162,134,86
1281,512.16,215.49,1,82,89,59
1281,512.49,215.49,1,74,80,54
1281,512.82,215.49,1,63,75,66
1281,513.15,215.49,1,52,66,69
1281,202.62,215.82,1,77,83,57
1281,202.95,215.82,1,90,92,64
1281,206.91,215.82,1,113,89,65
1281,207.24,215.82,1,125,99,73
1281,207.9,215.82,1,126,106,64
1281,208.23,215.82,1,108,83,50
1281,210.54,215.82,1,98,66,41
1281,211.2,215.82,1,95,66,54
1281,211.86,215.82,1,129,102,68
1281,212.19,215.82,1,140,115,77
1281,212.52,215.82,1,145,125,74
1281,212.85,215.82,1,146,119,77
1281,213.18,215.82,1,150,125,82
1281,214.17,215.82,1,141,113,67
1281,214.5,215.82,1,142,113,71
1281,214.83,215.82,1,140,115,72
1281,222.09,215.82,1,156,139,87
1281,222.42,215.82,1,144,125,75
1281,241.89,215.82,1,154,122,90
1281,243.21,215.82,1,153,129,75
1281,243.54,215.82,1,147,121,73
1281,260.04,215.82,1,130,103,64
1281,260.7,215.82,1,119,84,67
1281,264.99,215.82,1,123,91,72
1281,265.32,215.82,1,137,106,83
1281,267.3,215.82,1,132,104,61
1281,268.29,215.82,1,132,98,79
1281,274.23,215.82,1,126,91,62
1281,274.56,215.82,1,137,108,74
1281,275.22,215.82,1,135,104,63
1281,289.74,215.82,1,130,102,60
1281,290.07,215.82,1,142,110,76
1281,290.4,215.82,1,150,125,85
1281,292.71,215.82,1,153,131,95
1281,293.04,215.82,1,131,105,64
1281,294.36,215.82,1,142,100,78
1281,296.67,215.82,1,163,139,88
1281,297.0,215.82,1,155,132,83
1281,302.28,215.82,1,159,129,80
1281,302.94,215.82,1,161,127,91
1281,305.58,215.82,1,150,117,87
1281,305.91,215.82,1,160,138,97
1281,307.89,215.82,1,150,131,91
1281,308.22,215.82,1,138,116,78
1281,308.55,215.82,1,119,92,66
1281,309.21,215.82,1,130,104,83
1281,309.87,215.82,1,131,109,85
1281,310.2,215.82,1,129,106,84
1281,310.53,215.82,1,129,106,86
1281,310.86,215.82,1,128,105,86
1281,311.19,215.82,1,131,108,88
1281,311.52,215.82,1,120,104,71
1281,330.66,215.82,1,118,84,44
1281,330.99,215.82,1,124,93,52
1281,332.31,215.82,1,121,81,57
1281,332.64,215.82,1,146,117,80
1281,333.3,215.82,1,166,145,93
1281,341.55,215.82,1,129,102,76
1281,341.88,215.82,1,127,99,76
1281,342.21,215.82,1,124,98,69
1281,342.54,215.82,1,121,95,72
1281,342.87,215.82,1,113,86,60
1281,344.85,215.82,1,117,91,69
1281,345.18,215.82,1,115,87,68
1281,345.51,215.82,1,117,89,69
1281,345.84,215.82,1,117,89,71
1281,346.17,215.82,1,122,95,73
1281,346.5,215.82,1,119,94,69
1281,346.83,215.82,1,106,75,56
1281,347.16,215.82,1,110,79,62
1281,347.49,215.82,1,123,97,78
1281,347.82,215.82,1,114,84,63
1281,348.15,215.82,1,110,78,62
1281,348.48,215.82,1,107,76,62
1281,348.81,215.82,1,113,84,66
1281,349.14,215.82,1,118,90,68
1281,349.47,215.82,1,113,85,62
1281,349.8,215.82,1,109,75,57
1281,367.62,215.82,1,112,89,64
1281,367.95,215.82,1,89,66,48
1281,390.39,215.82,1,109,80,64
1281,390.72,215.82,1,125,104,88
1281,391.05,215.82,1,113,87,68
1281,391.71,215.82,1,114,84,50
1281,392.04,215.82,1,131,106,61
1281,392.37,215.82,1,141,115,68
1281,392.7,215.82,1,139,115,65
1281,393.03,215.82,1,123,97,48
1281,393.36,215.82,1,109,82,46
1281,394.35,215.82,1,113,86,61
1281,394.68,215.82,1,118,89,58
1281,395.01,215.82,1,128,102,67
1281,400.62,215.82,1,140,113,75
1281,401.61,215.82,1,145,124,89
1281,403.59,215.82,1,144,121,91
1281,403.92,215.82,1,128,97,70
1281,404.91,215.82,1,125,92,54
1281,405.24,215.82,1,130,98,59
1281,405.57,215.82,1,135,107,68
1281,406.23,215.82,1,132,105,66
1281,406.56,215.82,1,124,92,55
1281,406.89,215.82,1,131,102,61
1281,407.22,215.82,1,130,100,57
1281,407.55,215.82,1,125,90,53
1281,407.88,215.82,1,125,93,53
1281,408.21,215.82,1,126,92,52
1281,408.54,215.82,1,125,92,54
1281,408.87,215.82,1,123,90,52
1281,409.2,215.82,1,124,90,52
1281,409.53,215.82,1,127,94,53
1281,409.86,215.82,1,129,100,58
1281,410.52,215.82,1,121,92,54
1281,410.85,215.82,1,116,83,51
1281,411.84,215.82,1,127,96,54
1281,412.17,215.82,1,134,106,64
1281,422.07,215.82,1,152,127,81
1281,425.7,215.82,1,154,133,92
1281,433.29,215.82,1,161,138,93
1281,433.62,215.82,1,155,128,87
1281,435.27,215.82,1,158,134,95
1281,435.6,215.82,1,151,123,90
1281,437.58,215.82,1,149,116,87
1281,437.91,215.82,1,155,128,93
1281,438.24,215.82,1,155,127,92
1281,438.57,215.82,1,150,120,91
1281,438.9,215.82,1,148,122,90
1281,439.23,215.82,1,122,87,67
1281,440.55,215.82,1,122,92,50
1281,440.88,215.82,1,131,101,56
1281,441.21,215.82,1,136,105,61
1281,450.45,215.82,1,165,147,106
1281,450.78,215.82,1,146,116,89
1281,458.04,215.82,1,164,142,99
1281,458.37,215.82,1,150,123,86
1281,459.36,215.82,1,147,117,67
1281,477.18,215.82,1,131,108,86
1281,477.51,215.82,1,111,83,65
1281,481.14,215.82,1,88,58,30
1281,485.1,215.82,1,154,126,76
1281,485.43,215.82,1,158,131,82
1281,510.84,215.82,1,78,86,61
1281,511.17,215.82,1,76,90,61
1281,511.5,215.82,1,67,77,59
1281,511.83,215.82,1,55,67,61
1281,203.28,216.15,1,66,69,55
1281,203.61,216.15,1,78,76,54
1281,203.94,216.15,1,91,84,61
1281,204.27,216.15,1,106,97,72
1281,207.57,216.15,1,111,90,58
1281,207.9,216.15,1,106,82,53
1281,210.21,216.15,1,109,77,59
1281,210.54,216.15,1,106,76,53
1281,210.87,216.15,1,92,62,42
1281,211.53,216.15,1,117,88,61
1281,213.51,216.15,1,134,107,63
1281,213.84,216.15,1,132,106,64
1281,215.16,216.15,1,148,118,86
1281,217.8,216.15,1,162,140,90
1281,222.09,216.15,1,139,123,72
1281,241.89,216.15,1,156,127,90
1281,242.88,216.15,1,159,136,86
1281,243.21,216.15,1,149,118,73
1281,260.04,216.15,1,124,100,57
1281,260.7,216.15,1,115,80,62
1281,264.99,216.15,1,130,101,73
1281,266.97,216.15,1,134,105,66
1281,267.3,216.15,1,126,96,58
1281,268.29,216.15,1,137,109,83
1281,273.57,216.15,1,128,102,61
1281,273.9,216.15,1,114,82,48
1281,274.56,216.15,1,123,92,68
1281,274.89,216.15,1,127,98,64
1281,289.74,216.15,1,133,106,71
1281,290.4,216.15,1,135,107,73
1281,290.73,216.15,1,142,113,76
1281,291.06,216.15,1,145,116,78
1281,293.04,216.15,1,149,128,89
1281,293.37,216.15,1,134,101,76
1281,293.7,216.15,1,133,104,74
1281,294.03,216.15,1,122,88,56
1281,294.36,216.15,1,138,99,76
1281,295.68,216.15,1,158,135,86
1281,296.01,216.15,1,154,127,83
1281,296.34,216.15,1,151,125,75
1281,297.33,216.15,1,139,110,71
1281,302.28,216.15,1,156,126,77
1281,302.94,216.15,1,153,118,81
1281,305.58,216.15,1,159,131,91
1281,308.88,216.15,1,144,115,89
1281,309.21,216.15,1,154,131,97
1281,311.52,216.15,1,147,132,94
1281,311.85,216.15,1,129,111,86
1281,312.18,216.15,1,125,104,81
1281,312.51,216.15,1,123,100,83
1281,312.84,216.15,1,131,109,93
1281,313.17,216.15,1,120,102,75
1281,329.34,216.15,1,101,64,48
1281,329.67,216.15,1,106,72,48
1281,332.31,216.15,1,125,87,62
1281,333.3,216.15,1,156,133,86
1281,333.63,216.15,1,161,138,90
1281,343.2,216.15,1,136,111,83
1281,343.53,216.15,1,137,114,85
1281,343.86,216.15,1,140,117,86
1281,344.19,216.15,1,145,123,86
1281,344.52,216.15,1,147,125,89
1281,350.13,216.15,1,146,121,81
1281,350.46,216.15,1,144,116,81
1281,350.79,216.15,1,137,107,75
1281,351.12,216.15,1,135,106,77
1281,351.45,216.15,1,129,97,71
1281,367.95,216.15,1,115,93,62
1281,384.78,216.15,1,87,56,44
1281,385.11,216.15,1,92,63,50
1281,385.44,216.15,1,98,71,61
1281,385.77,216.15,1,102,77,65
1281,386.1,216.15,1,99,73,63
1281,386.43,216.15,1,98,74,61
1281,386.76,216.15,1,91,61,55
1281,387.09,216.15,1,98,71,60
1281,387.42,216.15,1,100,76,59
1281,387.75,216.15,1,97,69,55
1281,388.08,216.15,1,101,72,59
1281,388.41,216.15,1,106,81,63
1281,389.4,216.15,1,114,83,57
1281,389.73,216.15,1,129,103,74
1281,390.06,216.15,1,131,107,78
1281,390.39,216.15,1,137,112,87
1281,391.05,216.15,1,141,123,89
1281,391.38,216.15,1,133,109,79
1281,393.69,216.15,1,126,99,68
1281,395.34,216.15,1,133,104,63
1281,395.67,216.15,1,144,118,72
1281,396.0,216.15,1,153,128,80
1281,397.65,216.15,1,134,103,59
1281,397.98,216.15,1,130,96,56
1281,398.31,216.15,1,124,90,49
1281,398.64,216.15,1,133,104,69
1281,400.62,216.15,1,141,112,81
1281,403.92,216.15,1,144,123,88
1281,404.25,216.15,1,130,104,76
1281,405.57,216.15,1,124,92,56
1281,410.19,216.15,1,110,77,46
1281,412.5,216.15,1,125,93,56
1281,416.46,216.15,1,132,104,63
1281,419.76,216.15,1,150,125,78
1281,420.75,216.15,1,151,125,79
1281,421.08,216.15,1,150,123,78
1281,421.74,216.15,1,146,117,73
1281,433.62,216.15,1,163,139,92
1281,434.94,216.15,1,165,141,93
1281,435.93,216.15,1,167,148,108
1281,436.26,216.15,1,163,144,107
1281,436.59,216.15,1,156,129,96
1281,436.92,216.15,1,152,123,94
1281,437.25,216.15,1,157,128,94
1281,439.56,216.15,1,160,140,106
1281,439.89,216.15,1,136,111,85
1281,441.21,216.15,1,113,78,46
1281,441.54,216.15,1,124,93,58
1281,441.87,216.15,1,135,106,64
1281,450.78,216.15,1,166,149,103
1281,451.11,216.15,1,149,121,86
1281,458.37,216.15,1,165,141,94
1281,458.7,216.15,1,143,111,78
1281,459.69,216.15,1,148,117,70
1281,469.59,216.15,1,148,127,81
1281,477.51,216.15,1,150,129,98
1281,477.84,216.15,1,131,104,81
1281,478.17,216.15,1,117,88,63
1281,480.48,216.15,1,87,50,37
1281,480.81,216.15,1,83,49,38
1281,481.14,216.15,1,92,51,47
1281,482.13,216.15,1,138,109,71
1281,485.76,216.15,1,153,122,72
1281,486.09,216.15,1,156,125,74
1281,509.85,216.15,1,88,98,70
1281,510.18,216.15,1,70,87,65
1281,510.51,216.15,1,53,71,60
1281,204.6,216.48,1,83,88,63
1281,204.93,216.48,1,88,90,57
1281,205.26,216.48,1,96,92,65
1281,211.53,216.48,1,110,78,57
1281,213.51,216.48,1,123,93,58
1281,214.5,216.48,1,131,96,82
1281,214.83,216.48,1,143,114,88
1281,215.16,216.48,1,153,127,91
1281,217.8,216.48,1,148,132,74
1281,221.76,216.48,1,142,121,77
1281,242.88,216.48,1,151,129,77
1281,257.4,216.48,1,140,117,77
1281,257.73,216.48,1,134,110,69
1281,258.06,216.48,1,138,115,80
1281,258.39,216.48,1,135,111,73
1281,258.72,216.48,1,134,107,69
1281,259.05,216.48,1,133,104,68
1281,259.38,216.48,1,130,103,68
1281,259.71,216.48,1,127,103,67
1281,260.04,216.48,1,116,92,56
1281,260.7,216.48,1,111,75,60
1281,263.34,216.48,1,122,95,59
1281,264.0,216.48,1,121,94,65
1281,265.65,216.48,1,137,109,73
1281,266.64,216.48,1,132,105,67
1281,266.97,216.48,1,127,100,63
1281,267.96,216.48,1,126,91,77
1281,272.91,216.48,1,142,118,86
1281,273.57,216.48,1,123,98,56
1281,291.39,216.48,1,136,106,70
1281,291.72,216.48,1,137,108,72
1281,292.05,216.48,1,142,113,78
1281,292.38,216.48,1,145,121,78
1281,292.71,216.48,1,144,120,78
1281,293.7,216.48,1,139,117,72
1281,294.36,216.48,1,143,113,84
1281,297.33,216.48,1,146,120,83
1281,297.66,216.48,1,130,102,64
1281,298.32,216.48,1,146,116,83
1281,298.98,216.48,1,152,120,91
1281,299.31,216.48,1,155,125,94
1281,299.64,216.48,1,155,125,96
1281,299.97,216.48,1,157,127,94
1281,302.28,216.48,1,149,119,74
1281,302.94,216.48,1,144,107,74
1281,303.27,216.48,1,159,131,90
1281,313.5,216.48,1,130,111,88
1281,313.83,216.48,1,125,103,86
1281,314.16,216.48,1,121,98,82
1281,314.49,216.48,1,115,87,71
1281,314.82,216.48,1,111,87,68
1281,315.15,216.48,1,94,68,48
1281,329.34,216.48,1,106,72,50
1281,330.66,216.48,1,115,77,57
1281,330.99,216.48,1,124,93,62
1281,331.65,216.48,1,131,99,73
1281,331.98,216.48,1,131,98,70
1281,332.31,216.48,1,140,111,82
1281,351.78,216.48,1,151,124,80
1281,352.11,216.48,1,152,126,84
1281,352.44,216.48,1,150,120,83
1281,352.77,216.48,1,143,112,77
1281,353.1,216.48,1,135,102,70
1281,353.43,216.48,1,139,105,71
1281,353.76,216.48,1,151,123,85
1281,354.09,216.48,1,150,122,80
1281,354.42,216.48,1,149,116,85
1281,354.75,216.48,1,151,122,87
1281,355.08,216.48,1,148,116,83
1281,355.41,216.48,1,150,122,86
1281,367.95,216.48,1,117,97,53
1281,383.79,216.48,1,92,64,51
1281,384.12,216.48,1,104,79,58
1281,384.45,216.48,1,111,86,59
1281,385.11,216.48,1,124,99,71
1281,388.74,216.48,1,137,114,81
1281,389.07,216.48,1,128,104,73
1281,392.04,216.48,1,125,95,54
1281,396.0,216.48,1,138,105,65
1281,396.33,216.48,1,146,118,70
1281,396.66,216.48,1,148,122,71
1281,396.99,216.48,1,141,114,64
1281,397.32,216.48,1,131,99,58
1281,397.65,216.48,1,121,87,51
1281,398.64,216.48,1,111,76,42
1281,398.97,216.48,1,129,102,62
1281,399.3,216.48,1,140,113,69
1281,400.29,216.48,1,145,115,86
1281,400.62,216.48,1,152,128,90
1281,404.25,216.48,1,143,121,83
1281,405.9,216.48,1,109,77,46
1281,412.83,216.48,1,117,84,48
1281,413.16,216.48,1,127,98,60
1281,414.15,216.48,1,133,102,63
1281,414.48,216.48,1,134,104,62
1281,416.13,216.48,1,120,88,55
1281,416.46,216.48,1,120,84,54
1281,416.79,216.48,1,136,109,70
1281,418.44,216.48,1,141,112,68
1281,419.1,216.48,1,141,115,72
1281,419.43,216.48,1,137,110,69
1281,420.09,216.48,1,140,110,70
1281,420.42,216.48,1,143,113,71
1281,421.41,216.48,1,141,108,65
1281,434.94,216.48,1,168,143,91
1281,439.89,216.48,1,163,145,105
1281,440.22,216.48,1,143,117,93
1281,440.55,216.48,1,115,82,64
1281,441.87,216.48,1,121,86,52
1281,442.2,216.48,1,137,105,66
1281,451.11,216.48,1,166,146,100
1281,451.44,216.48,1,150,123,88
1281,458.7,216.48,1,162,136,91
1281,459.03,216.48,1,135,102,69
1281,459.69,216.48,1,138,102,62
1281,467.94,216.48,1,146,129,76
1281,468.27,216.48,1,142,124,75
1281,469.26,216.48,1,141,121,78
1281,469.59,216.48,1,125,102,55
1281,470.25,216.48,1,125,106,73
1281,478.17,216.48,1,143,118,87
1281,478.5,216.48,1,129,101,74
1281,478.83,216.48,1,122,91,65
1281,479.16,216.48,1,111,77,57
1281,482.13,216.48,1,131,98,65
1281,482.46,216.48,1,135,104,65
1281,482.79,216.48,1,139,111,69
1281,508.86,216.48,1,82,97,70
1281,509.19,216.48,1,55,72,60
1281,509.52,216.48,1,50,64,60
1281,205.26,216.81,1,62,68,63
1281,205.59,216.81,1,74,77,58
1281,205.92,216.81,1,81,86,69
1281,211.86,216.81,1,134,106,85
1281,212.85,216.81,1,126,106,63
1281,213.18,216.81,1,122,95,58
1281,214.5,216.81,1,134,104,78
1281,215.82,216.81,1,141,115,69
1281,216.15,216.81,1,139,110,69
1281,216.48,216.81,1,151,119,87
1281,217.47,216.81,1,148,128,78
1281,221.43,216.81,1,140,114,73
1281,221.76,216.81,1,129,102,62
1281,222.09,216.81,1,133,101,75
1281,242.88,216.81,1,140,117,71
1281,243.54,216.81,1,142,111,88
1281,249.15,216.81,1,146,121,79
1281,249.48,216.81,1,139,110,73
1281,252.12,216.81,1,144,120,79
1281,252.45,216.81,1,138,115,69
1281,257.07,216.81,1,132,114,78
1281,257.4,216.81,1,122,101,56
1281,260.04,216.81,1,109,82,50
1281,260.7,216.81,1,111,77,59
1281,263.01,216.81,1,108,80,48
1281,263.67,216.81,1,105,75,51
1281,264.33,216.81,1,107,80,50
1281,264.66,216.81,1,117,85,58
1281,264.99,216.81,1,123,93,60
1281,265.32,216.81,1,124,91,60
1281,265.65,216.81,1,124,94,60
1281,267.96,216.81,1,126,94,72
1281,272.91,216.81,1,128,98,67
1281,273.24,216.81,1,128,103,63
1281,273.57,216.81,1,116,87,51
1281,293.7,216.81,1,120,96,51
1281,294.36,216.81,1,145,123,91
1281,297.0,216.81,1,150,125,92
1281,297.66,216.81,1,140,115,76
1281,298.32,216.81,1,133,102,70
1281,298.65,216.81,1,148,121,83
1281,301.95,216.81,1,143,111,65
1281,302.28,216.81,1,137,103,61
1281,303.27,216.81,1,151,118,79
1281,315.15,216.81,1,133,112,85
1281,315.48,216.81,1,119,94,75
1281,315.81,216.81,1,116,93,74
1281,316.14,216.81,1,114,88,71
1281,316.47,216.81,1,129,111,88
1281,316.8,216.81,1,114,96,70
1281,317.13,216.81,1,99,72,57
1281,329.34,216.81,1,91,56,35
1281,329.67,216.81,1,111,81,50
1281,330.0,216.81,1,118,91,49
1281,330.66,216.81,1,129,96,66
1281,331.65,216.81,1,151,126,85
1281,355.74,216.81,1,150,119,78
1281,364.32,216.81,1,120,90,57
1281,364.65,216.81,1,115,90,57
1281,364.98,216.81,1,112,80,49
1281,365.31,216.81,1,130,103,66
1281,366.3,216.81,1,136,106,63
1281,366.63,216.81,1,129,101,57
1281,366.96,216.81,1,122,91,46
1281,367.29,216.81,1,116,82,48
1281,367.62,216.81,1,110,80,44
1281,367.95,216.81,1,87,62,35
1281,383.13,216.81,1,79,48,41
1281,383.46,216.81,1,93,66,51
1281,383.79,216.81,1,108,82,56
1281,385.44,216.81,1,143,118,77
1281,389.07,216.81,1,148,125,88
1281,389.4,216.81,1,137,109,71
1281,390.06,216.81,1,144,114,70
1281,391.38,216.81,1,138,110,64
1281,391.71,216.81,1,128,98,53
1281,392.04,216.81,1,112,79,43
1281,393.03,216.81,1,112,78,42
1281,393.36,216.81,1,114,78,42
1281,393.69,216.81,1,117,82,53
1281,396.99,216.81,1,122,87,52
1281,398.97,216.81,1,111,74,52
1281,399.3,216.81,1,121,88,59
1281,399.63,216.81,1,126,93,59
1281,399.96,216.81,1,143,116,84
1281,400.29,216.81,1,156,133,94
1281,404.91,216.81,1,104,82,37
1281,405.24,216.81,1,90,63,31
1281,413.16,216.81,1,103,68,37
1281,413.49,216.81,1,109,78,42
1281,413.82,216.81,1,114,82,49
1281,414.81,216.81,1,123,88,50
1281,415.14,216.81,1,125,88,50
1281,415.47,216.81,1,130,98,57
1281,415.8,216.81,1,129,99,55
1281,416.13,216.81,1,113,81,45
1281,416.79,216.81,1,121,95,58
1281,417.12,216.81,1,130,103,61
1281,417.45,216.81,1,133,106,61
1281,417.78,216.81,1,130,100,55
1281,418.11,216.81,1,127,94,51
1281,418.77,216.81,1,127,93,54
1281,434.94,216.81,1,167,142,91
1281,440.55,216.81,1,149,124,95
1281,440.88,216.81,1,125,93,75
1281,442.53,216.81,1,139,105,65
1281,442.86,216.81,1,147,116,74
1281,451.44,216.81,1,166,145,98
1281,451.77,216.81,1,148,119,83
1281,459.03,216.81,1,154,126,84
1281,459.36,216.81,1,139,103,74
1281,459.69,216.81,1,139,104,68
1281,460.02,216.81,1,151,118,74
1281,460.35,216.81,1,157,129,81
1281,467.61,216.81,1,142,118,74
1281,467.94,216.81,1,126,93,59
1281,468.6,216.81,1,132,110,79
1281,468.93,216.81,1,135,114,77
1281,469.26,216.81,1,117,93,52
1281,470.25,216.81,1,139,110,84
1281,479.16,216.81,1,127,99,72
1281,480.15,216.81,1,119,91,67
1281,483.12,216.81,1,128,99,59
1281,483.45,216.81,1,127,99,56
1281,483.78,216.81,1,126,96,54
1281,484.11,216.81,1,131,103,63
1281,484.44,216.81,1,132,104,67
1281,507.87,216.81,1,86,95,63
1281,508.2,216.81,1,67,80,60
1281,508.53,216.81,1,57,70,65
1281,205.26,217.14,1,53,72,75
1281,206.25,217.14,1,51,74,62
1281,206.58,217.14,1,65,76,61
1281,206.91,217.14,1,78,83,62
1281,207.24,217.14,1,92,95,68
1281,209.22,217.14,1,103,86,73
1281,209.55,217.14,1,98,81,62
1281,211.86,217.14,1,131,108,74
1281,212.52,217.14,1,124,99,64
1281,212.85,217.14,1,116,93,60
1281,214.5,217.14,1,134,101,73
1281,214.83,217.14,1,149,125,83
1281,215.16,217.14,1,148,124,76
1281,215.49,217.14,1,142,117,75
1281,216.48,217.14,1,145,113,79
1281,216.81,217.14,1,151,130,82
1281,217.47,217.14,1,138,115,68
1281,219.78,217.14,1,147,117,74
1281,220.11,217.14,1,146,116,72
1281,220.44,217.14,1,145,115,74
1281,221.43,217.14,1,133,106,62
1281,222.09,217.14,1,127,93,68
1281,222.42,217.14,1,141,113,83
1281,224.73,217.14,1,103,84,45
1281,225.06,217.14,1,92,64,35
1281,225.39,217.14,1,97,66,40
1281,225.72,217.14,1,111,80,54
1281,227.04,217.14,1,135,108,67
1281,242.55,217.14,1,149,124,80
1281,243.54,217.14,1,154,124,97
1281,243.87,217.14,1,157,136,97
1281,249.15,217.14,1,138,114,73
1281,249.81,217.14,1,136,103,79
1281,251.79,217.14,1,145,125,82
1281,252.12,217.14,1,137,115,67
1281,253.44,217.14,1,128,106,63
1281,254.76,217.14,1,125,102,69
1281,255.09,217.14,1,120,97,60
1281,255.42,217.14,1,111,89,52
1281,255.75,217.14,1,93,73,34
1281,256.08,217.14,1,95,78,41
1281,256.41,217.14,1,109,92,54
1281,256.74,217.14,1,112,92,56
1281,260.04,217.14,1,111,84,51
1281,260.7,217.14,1,108,73,59
1281,263.01,217.14,1,94,64,38
1281,263.67,217.14,1,100,68,52
1281,264.66,217.14,1,111,79,58
1281,265.98,217.14,1,111,77,51
1281,266.31,217.14,1,118,86,62
1281,267.96,217.14,1,124,93,66
1281,293.7,217.14,1,115,91,47
1281,294.36,217.14,1,125,101,65
1281,294.69,217.14,1,133,112,69
1281,295.02,217.14,1,134,109,70
1281,295.35,217.14,1,140,111,73
1281,297.99,217.14,1,131,106,71
1281,298.65,217.14,1,141,110,75
1281,298.98,217.14,1,148,120,77
1281,299.31,217.14,1,152,123,80
1281,299.64,217.14,1,155,130,83
1281,299.97,217.14,1,153,123,78
1281,300.3,217.14,1,153,124,78
1281,301.62,217.14,1,141,113,69
1281,301.95,217.14,1,130,98,57
1281,302.94,217.14,1,133,96,71
1281,310.2,217.14,1,166,136,92
